episode,terminated,reward,max_reward,episode_length
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,0,0,1,72
255,1,1,1,72
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,0,0,1,67
256,1,1,1,67
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,0,0,1,70
257,1,1,1,70
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,0,0,1,72
258,1,1,1,72
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,0,0,1,67
259,1,1,1,67
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,0,0,1,72
260,1,1,1,72
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,0,0,1,87
261,1,1,1,87
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,0,0,1,50
262,1,1,1,50
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,0,0,1,51
263,1,1,1,51
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,0,0,1,55
264,1,1,1,55
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,0,0,1,23
265,1,1,1,23
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,0,0,1,49
266,1,1,1,49
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,0,0,1,34
267,1,1,1,34
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,0,0,1,47
268,1,1,1,47
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,0,0,1,75
269,1,1,1,75
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,0,0,1,60
270,1,1,1,60
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,0,0,1,72
271,1,1,1,72
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,0,0,1,35
272,1,1,1,35
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,0,0,1,72
273,1,1,1,72
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,0,0,1,35
274,1,1,1,35
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,0,0,1,74
275,1,1,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,0,0,1,74
276,1,1,1,74
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,0,0,1,89
277,1,1,1,89
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
278,0,0,1,64
